"","V1","V2","V3","V4"
"101",0.267241379310345,0.28448275862069,0.21551724137931,0.232758620689655
"102",0.240384615384615,0.259615384615385,0.240384615384615,0.259615384615385
"103",0.276785714285714,0.276785714285714,0.223214285714286,0.223214285714286
"104",0.277777777777778,0.325396825396825,0.198412698412698,0.198412698412698
"105",0.25,0.310606060606061,0.25,0.189393939393939
"106",0.22463768115942,0.41304347826087,0.181159420289855,0.181159420289855
"107",0.261194029850746,0.291044776119403,0.201492537313433,0.246268656716418
"108",0.207142857142857,0.207142857142857,0.221428571428571,0.364285714285714
"109",0.217741935483871,0.201612903225806,0.25,0.330645161290323
"110",0.280821917808219,0.253424657534247,0.171232876712329,0.294520547945205
"111",0.25,0.330645161290323,0.201612903225806,0.217741935483871
"112",0.216417910447761,0.380597014925373,0.201492537313433,0.201492537313433
"113",0.2578125,0.2734375,0.2109375,0.2578125
"114",0.246268656716418,0.291044776119403,0.216417910447761,0.246268656716418
"115",0.267241379310345,0.21551724137931,0.21551724137931,0.301724137931034
"116",0.241666666666667,0.325,0.225,0.208333333333333
"117",0.213235294117647,0.198529411764706,0.404411764705882,0.183823529411765
"118",0.276785714285714,0.258928571428571,0.223214285714286,0.241071428571429
"119",0.2421875,0.2421875,0.2734375,0.2421875
"120",0.204918032786885,0.204918032786885,0.237704918032787,0.352459016393443
"121",0.282258064516129,0.282258064516129,0.217741935483871,0.217741935483871
"122",0.214285714285714,0.30952380952381,0.261904761904762,0.214285714285714
"123",0.201492537313433,0.425373134328358,0.186567164179104,0.186567164179104
"124",0.232758620689655,0.336206896551724,0.21551724137931,0.21551724137931
"125",0.240384615384615,0.259615384615385,0.240384615384615,0.259615384615385
"126",0.261194029850746,0.201492537313433,0.23134328358209,0.305970149253731
"127",0.258333333333333,0.258333333333333,0.208333333333333,0.275
"128",0.325757575757576,0.265151515151515,0.21969696969697,0.189393939393939
"129",0.232758620689655,0.336206896551724,0.21551724137931,0.21551724137931
"130",0.235849056603774,0.235849056603774,0.292452830188679,0.235849056603774
"131",0.253846153846154,0.192307692307692,0.207692307692308,0.346153846153846
"132",0.258333333333333,0.208333333333333,0.225,0.308333333333333
"133",0.295454545454545,0.310606060606061,0.189393939393939,0.204545454545455
"134",0.2109375,0.2109375,0.2890625,0.2890625
"135",0.1953125,0.3828125,0.2109375,0.2109375
"136",0.271929824561404,0.289473684210526,0.219298245614035,0.219298245614035
"137",0.267241379310345,0.28448275862069,0.21551724137931,0.232758620689655
"138",0.267241379310345,0.28448275862069,0.21551724137931,0.232758620689655
"139",0.231481481481481,0.25,0.287037037037037,0.231481481481481
"140",0.217741935483871,0.266129032258065,0.25,0.266129032258065
"141",0.254385964912281,0.271929824561404,0.219298245614035,0.254385964912281
"142",0.259615384615385,0.240384615384615,0.240384615384615,0.259615384615385
"143",0.254385964912281,0.307017543859649,0.219298245614035,0.219298245614035
"144",0.231481481481481,0.287037037037037,0.25,0.231481481481481
"145",0.195652173913043,0.369565217391304,0.22463768115942,0.210144927536232
"146",0.22463768115942,0.268115942028986,0.195652173913043,0.311594202898551
"147",0.23134328358209,0.216417910447761,0.201492537313433,0.350746268656716
"148",0.23972602739726,0.184931506849315,0.23972602739726,0.335616438356164
"149",0.234848484848485,0.356060606060606,0.204545454545455,0.204545454545455
"150",0.254098360655738,0.254098360655738,0.254098360655738,0.237704918032787
"151",0.227272727272727,0.263636363636364,0.245454545454545,0.263636363636364
"152",0.237704918032787,0.352459016393443,0.204918032786885,0.204918032786885
"153",0.193333333333333,0.193333333333333,0.233333333333333,0.38
"154",0.271929824561404,0.236842105263158,0.271929824561404,0.219298245614035
"155",0.288732394366197,0.21830985915493,0.232394366197183,0.26056338028169
"156",0.190140845070423,0.176056338028169,0.204225352112676,0.429577464788732
"157",0.314516129032258,0.217741935483871,0.217741935483871,0.25
"158",0.284722222222222,0.243055555555556,0.1875,0.284722222222222
"159",0.198412698412698,0.293650793650794,0.277777777777778,0.23015873015873
"160",0.258928571428571,0.241071428571429,0.223214285714286,0.276785714285714
"161",0.23015873015873,0.214285714285714,0.246031746031746,0.30952380952381
"162",0.232758620689655,0.28448275862069,0.25,0.232758620689655
"163",0.241666666666667,0.258333333333333,0.208333333333333,0.291666666666667
"164",0.231481481481481,0.25,0.287037037037037,0.231481481481481
"165",0.245762711864407,0.279661016949153,0.245762711864407,0.228813559322034
"166",0.296610169491525,0.279661016949153,0.211864406779661,0.211864406779661
"167",0.214285714285714,0.246031746031746,0.261904761904762,0.277777777777778
"168",0.21551724137931,0.318965517241379,0.232758620689655,0.232758620689655
"169",0.291666666666667,0.275,0.208333333333333,0.225
"170",0.275,0.241666666666667,0.241666666666667,0.241666666666667
"171",0.235849056603774,0.292452830188679,0.235849056603774,0.235849056603774
"172",0.235849056603774,0.235849056603774,0.273584905660377,0.254716981132075
"173",0.232758620689655,0.21551724137931,0.267241379310345,0.28448275862069
"174",0.2109375,0.3359375,0.2421875,0.2109375
"175",0.308333333333333,0.225,0.208333333333333,0.258333333333333
"176",0.232758620689655,0.21551724137931,0.232758620689655,0.318965517241379
"177",0.263636363636364,0.281818181818182,0.227272727272727,0.227272727272727
"178",0.271929824561404,0.236842105263158,0.254385964912281,0.236842105263158
"179",0.222972972972973,0.277027027027027,0.277027027027027,0.222972972972973
"180",0.23015873015873,0.357142857142857,0.214285714285714,0.198412698412698
"181",0.235849056603774,0.292452830188679,0.235849056603774,0.235849056603774
"182",0.216417910447761,0.216417910447761,0.276119402985075,0.291044776119403
"183",0.219298245614035,0.324561403508772,0.236842105263158,0.219298245614035
"184",0.26271186440678,0.313559322033898,0.211864406779661,0.211864406779661
"185",0.25,0.231481481481481,0.231481481481481,0.287037037037037
"186",0.217741935483871,0.362903225806452,0.217741935483871,0.201612903225806
"187",0.28448275862069,0.25,0.21551724137931,0.25
"188",0.25,0.25,0.232758620689655,0.267241379310345
"189",0.223214285714286,0.294642857142857,0.241071428571429,0.241071428571429
"190",0.217741935483871,0.217741935483871,0.266129032258065,0.298387096774194
"191",0.21551724137931,0.267241379310345,0.301724137931034,0.21551724137931
"192",0.267241379310345,0.28448275862069,0.21551724137931,0.232758620689655
"193",0.235849056603774,0.235849056603774,0.292452830188679,0.235849056603774
"194",0.231481481481481,0.287037037037037,0.25,0.231481481481481
"195",0.287037037037037,0.25,0.231481481481481,0.231481481481481
"196",0.228813559322034,0.211864406779661,0.228813559322034,0.330508474576271
"197",0.25,0.201612903225806,0.217741935483871,0.330645161290323
"198",0.273333333333333,0.233333333333333,0.22,0.273333333333333
"199",0.1875,0.173611111111111,0.215277777777778,0.423611111111111
"200",0.223076923076923,0.330769230769231,0.238461538461538,0.207692307692308
"201",0.223076923076923,0.269230769230769,0.315384615384615,0.192307692307692
"202",0.241666666666667,0.225,0.208333333333333,0.325
"203",0.267241379310345,0.232758620689655,0.21551724137931,0.28448275862069
"204",0.2890625,0.2890625,0.1953125,0.2265625
"205",0.236842105263158,0.324561403508772,0.219298245614035,0.219298245614035
"206",0.22463768115942,0.340579710144928,0.22463768115942,0.210144927536232
"207",0.23134328358209,0.186567164179104,0.201492537313433,0.380597014925373
"208",0.21551724137931,0.21551724137931,0.25,0.318965517241379
"209",0.243055555555556,0.173611111111111,0.201388888888889,0.381944444444444
"210",0.21969696969697,0.204545454545455,0.356060606060606,0.21969696969697
"211",0.241666666666667,0.291666666666667,0.258333333333333,0.208333333333333
"212",0.223214285714286,0.223214285714286,0.330357142857143,0.223214285714286
"213",0.228813559322034,0.347457627118644,0.211864406779661,0.211864406779661
"214",0.21551724137931,0.25,0.28448275862069,0.25
"215",0.240384615384615,0.240384615384615,0.278846153846154,0.240384615384615
"216",0.254385964912281,0.236842105263158,0.236842105263158,0.271929824561404
"217",0.227272727272727,0.3,0.245454545454545,0.227272727272727
"218",0.254385964912281,0.307017543859649,0.219298245614035,0.219298245614035
"219",0.30952380952381,0.214285714285714,0.198412698412698,0.277777777777778
"220",0.227272727272727,0.245454545454545,0.3,0.227272727272727
"221",0.258333333333333,0.275,0.208333333333333,0.258333333333333
"222",0.273584905660377,0.254716981132075,0.235849056603774,0.235849056603774
"223",0.245762711864407,0.211864406779661,0.26271186440678,0.279661016949153
"224",0.263636363636364,0.263636363636364,0.245454545454545,0.227272727272727
"225",0.238461538461538,0.361538461538462,0.207692307692308,0.192307692307692
"226",0.25,0.301724137931034,0.21551724137931,0.232758620689655
"227",0.217741935483871,0.233870967741935,0.298387096774194,0.25
"228",0.257352941176471,0.242647058823529,0.227941176470588,0.272058823529412
"229",0.284615384615385,0.253846153846154,0.207692307692308,0.253846153846154
"230",0.268518518518519,0.231481481481481,0.268518518518519,0.231481481481481
"231",0.2109375,0.3671875,0.1953125,0.2265625
"232",0.245454545454545,0.281818181818182,0.227272727272727,0.245454545454545
"233",0.21551724137931,0.318965517241379,0.25,0.21551724137931
"234",0.307017543859649,0.219298245614035,0.219298245614035,0.254385964912281
"235",0.241666666666667,0.208333333333333,0.225,0.325
"236",0.221311475409836,0.368852459016393,0.204918032786885,0.204918032786885
"237",0.267241379310345,0.301724137931034,0.21551724137931,0.21551724137931
"238",0.28030303030303,0.28030303030303,0.21969696969697,0.21969696969697
"239",0.245098039215686,0.245098039215686,0.264705882352941,0.245098039215686
"240",0.238461538461538,0.361538461538462,0.207692307692308,0.192307692307692
"241",0.245762711864407,0.245762711864407,0.296610169491525,0.211864406779661
"242",0.291666666666667,0.275,0.225,0.208333333333333
"243",0.228813559322034,0.313559322033898,0.228813559322034,0.228813559322034
"244",0.261904761904762,0.341269841269841,0.198412698412698,0.198412698412698
"245",0.225,0.308333333333333,0.258333333333333,0.208333333333333
"246",0.253246753246753,0.266233766233766,0.253246753246753,0.227272727272727
"247",0.235849056603774,0.235849056603774,0.273584905660377,0.254716981132075
"248",0.245098039215686,0.245098039215686,0.245098039215686,0.264705882352941
"249",0.25,0.28448275862069,0.21551724137931,0.25
"250",0.215277777777778,0.243055555555556,0.298611111111111,0.243055555555556
"251",0.21551724137931,0.301724137931034,0.267241379310345,0.21551724137931
"252",0.254385964912281,0.236842105263158,0.254385964912281,0.254385964912281
"253",0.23015873015873,0.293650793650794,0.214285714285714,0.261904761904762
"254",0.232758620689655,0.232758620689655,0.267241379310345,0.267241379310345
"255",0.240384615384615,0.240384615384615,0.278846153846154,0.240384615384615
"256",0.296610169491525,0.228813559322034,0.211864406779661,0.26271186440678
"257",0.25,0.267241379310345,0.25,0.232758620689655
"258",0.289473684210526,0.219298245614035,0.236842105263158,0.254385964912281
"259",0.237704918032787,0.352459016393443,0.204918032786885,0.204918032786885
"260",0.240384615384615,0.278846153846154,0.240384615384615,0.240384615384615
"261",0.219298245614035,0.219298245614035,0.342105263157895,0.219298245614035
"262",0.266129032258065,0.314516129032258,0.217741935483871,0.201612903225806
"263",0.2578125,0.1953125,0.2109375,0.3359375
"264",0.2109375,0.2265625,0.3515625,0.2109375
"265",0.253246753246753,0.266233766233766,0.201298701298701,0.279220779220779
"266",0.245762711864407,0.330508474576271,0.211864406779661,0.211864406779661
"267",0.294642857142857,0.223214285714286,0.223214285714286,0.258928571428571
"268",0.245454545454545,0.3,0.227272727272727,0.227272727272727
"269",0.261904761904762,0.325396825396825,0.198412698412698,0.214285714285714
"270",0.276785714285714,0.258928571428571,0.241071428571429,0.223214285714286
"271",0.201492537313433,0.201492537313433,0.201492537313433,0.395522388059701
"272",0.21969696969697,0.21969696969697,0.310606060606061,0.25
"273",0.286885245901639,0.204918032786885,0.221311475409836,0.286885245901639
"274",0.266129032258065,0.266129032258065,0.266129032258065,0.201612903225806
"275",0.215277777777778,0.173611111111111,0.173611111111111,0.4375
"276",0.282258064516129,0.201612903225806,0.25,0.266129032258065
"277",0.223076923076923,0.192307692307692,0.223076923076923,0.361538461538462
"278",0.268115942028986,0.210144927536232,0.210144927536232,0.311594202898551
"279",0.258333333333333,0.208333333333333,0.208333333333333,0.325
"280",0.201612903225806,0.282258064516129,0.314516129032258,0.201612903225806
"281",0.211864406779661,0.211864406779661,0.279661016949153,0.296610169491525
"282",0.233870967741935,0.201612903225806,0.217741935483871,0.346774193548387
"283",0.195945945945946,0.425675675675676,0.209459459459459,0.168918918918919
"284",0.267241379310345,0.232758620689655,0.232758620689655,0.267241379310345
"285",0.235849056603774,0.235849056603774,0.292452830188679,0.235849056603774
"286",0.28448275862069,0.21551724137931,0.21551724137931,0.28448275862069
"287",0.258928571428571,0.258928571428571,0.223214285714286,0.258928571428571
"288",0.241666666666667,0.341666666666667,0.208333333333333,0.208333333333333
"289",0.292452830188679,0.235849056603774,0.235849056603774,0.235849056603774
"290",0.231481481481481,0.25,0.287037037037037,0.231481481481481
"291",0.25,0.318965517241379,0.21551724137931,0.21551724137931
"292",0.3,0.269230769230769,0.192307692307692,0.238461538461538
"293",0.228813559322034,0.245762711864407,0.26271186440678,0.26271186440678
"294",0.210144927536232,0.181159420289855,0.22463768115942,0.384057971014493
"295",0.210144927536232,0.210144927536232,0.268115942028986,0.311594202898551
"296",0.2421875,0.3203125,0.1953125,0.2421875
"297",0.236842105263158,0.254385964912281,0.254385964912281,0.254385964912281
"298",0.241666666666667,0.258333333333333,0.208333333333333,0.291666666666667
"299",0.245454545454545,0.227272727272727,0.245454545454545,0.281818181818182
"300",0.237704918032787,0.352459016393443,0.204918032786885,0.204918032786885
"301",0.258928571428571,0.258928571428571,0.223214285714286,0.258928571428571
"302",0.241666666666667,0.308333333333333,0.241666666666667,0.208333333333333
"303",0.265151515151515,0.310606060606061,0.204545454545455,0.21969696969697
"304",0.275,0.241666666666667,0.208333333333333,0.275
"305",0.261904761904762,0.341269841269841,0.198412698412698,0.198412698412698
"306",0.23015873015873,0.357142857142857,0.214285714285714,0.198412698412698
"307",0.232758620689655,0.21551724137931,0.25,0.301724137931034
"308",0.307017543859649,0.219298245614035,0.219298245614035,0.254385964912281
"309",0.2421875,0.1953125,0.2109375,0.3515625
"310",0.258928571428571,0.258928571428571,0.223214285714286,0.258928571428571
"311",0.223214285714286,0.294642857142857,0.258928571428571,0.223214285714286
"312",0.21551724137931,0.318965517241379,0.25,0.21551724137931
"313",0.254385964912281,0.219298245614035,0.236842105263158,0.289473684210526
"314",0.245454545454545,0.281818181818182,0.245454545454545,0.227272727272727
"315",0.228813559322034,0.313559322033898,0.245762711864407,0.211864406779661
"316",0.26271186440678,0.211864406779661,0.228813559322034,0.296610169491525
"317",0.258928571428571,0.294642857142857,0.223214285714286,0.223214285714286
"318",0.240384615384615,0.240384615384615,0.278846153846154,0.240384615384615
"319",0.28448275862069,0.232758620689655,0.21551724137931,0.267241379310345
"320",0.245098039215686,0.245098039215686,0.264705882352941,0.245098039215686
"321",0.228813559322034,0.211864406779661,0.228813559322034,0.330508474576271
"322",0.281818181818182,0.227272727272727,0.227272727272727,0.263636363636364
"323",0.204918032786885,0.221311475409836,0.368852459016393,0.204918032786885
"324",0.263636363636364,0.245454545454545,0.263636363636364,0.227272727272727
"325",0.231481481481481,0.287037037037037,0.25,0.231481481481481
"326",0.219298245614035,0.219298245614035,0.219298245614035,0.342105263157895
"327",0.267241379310345,0.28448275862069,0.21551724137931,0.232758620689655
"328",0.231481481481481,0.287037037037037,0.25,0.231481481481481
"329",0.225,0.358333333333333,0.208333333333333,0.208333333333333
"330",0.231481481481481,0.268518518518519,0.268518518518519,0.231481481481481
"331",0.26271186440678,0.26271186440678,0.26271186440678,0.211864406779661
"332",0.257352941176471,0.257352941176471,0.242647058823529,0.242647058823529
"333",0.21830985915493,0.204225352112676,0.190140845070423,0.387323943661972
"334",0.244047619047619,0.208333333333333,0.244047619047619,0.303571428571429
"335",0.21830985915493,0.330985915492958,0.26056338028169,0.190140845070423
"336",0.237704918032787,0.254098360655738,0.204918032786885,0.30327868852459
"337",0.25,0.21551724137931,0.25,0.28448275862069
"338",0.25,0.282258064516129,0.201612903225806,0.266129032258065
"339",0.23015873015873,0.30952380952381,0.261904761904762,0.198412698412698
"340",0.189393939393939,0.310606060606061,0.310606060606061,0.189393939393939
"341",0.198412698412698,0.325396825396825,0.23015873015873,0.246031746031746
"342",0.207692307692308,0.207692307692308,0.392307692307692,0.192307692307692
"343",0.268518518518519,0.25,0.231481481481481,0.25
"344",0.30327868852459,0.221311475409836,0.221311475409836,0.254098360655738
"345",0.268115942028986,0.210144927536232,0.181159420289855,0.340579710144928
"346",0.21551724137931,0.232758620689655,0.336206896551724,0.21551724137931
"347",0.204225352112676,0.190140845070423,0.246478873239437,0.359154929577465
"348",0.254385964912281,0.289473684210526,0.236842105263158,0.219298245614035
"349",0.219298245614035,0.289473684210526,0.271929824561404,0.219298245614035
"350",0.267241379310345,0.25,0.267241379310345,0.21551724137931
"351",0.263636363636364,0.245454545454545,0.245454545454545,0.245454545454545
"352",0.236486486486486,0.182432432432432,0.195945945945946,0.385135135135135
"353",0.294642857142857,0.223214285714286,0.258928571428571,0.223214285714286
"354",0.258928571428571,0.223214285714286,0.294642857142857,0.223214285714286
"355",0.232758620689655,0.28448275862069,0.21551724137931,0.267241379310345
"356",0.305555555555556,0.231481481481481,0.231481481481481,0.231481481481481
"357",0.236842105263158,0.289473684210526,0.219298245614035,0.254385964912281
"358",0.246031746031746,0.261904761904762,0.23015873015873,0.261904761904762
"359",0.245762711864407,0.330508474576271,0.211864406779661,0.211864406779661
"360",0.208333333333333,0.375,0.208333333333333,0.208333333333333
"361",0.258928571428571,0.258928571428571,0.223214285714286,0.258928571428571
"362",0.2734375,0.2421875,0.2109375,0.2734375
"363",0.227272727272727,0.318181818181818,0.227272727272727,0.227272727272727
"364",0.26271186440678,0.228813559322034,0.26271186440678,0.245762711864407
"365",0.21551724137931,0.232758620689655,0.232758620689655,0.318965517241379
"366",0.277777777777778,0.214285714285714,0.23015873015873,0.277777777777778
"367",0.28448275862069,0.28448275862069,0.21551724137931,0.21551724137931
"368",0.23015873015873,0.341269841269841,0.23015873015873,0.198412698412698
"369",0.276785714285714,0.241071428571429,0.241071428571429,0.241071428571429
"370",0.235849056603774,0.254716981132075,0.273584905660377,0.235849056603774
"371",0.292857142857143,0.235714285714286,0.207142857142857,0.264285714285714
"372",0.268518518518519,0.231481481481481,0.231481481481481,0.268518518518519
"373",0.219298245614035,0.271929824561404,0.289473684210526,0.219298245614035
"374",0.2109375,0.3984375,0.1953125,0.1953125
"375",0.245098039215686,0.245098039215686,0.264705882352941,0.245098039215686
"376",0.225,0.291666666666667,0.225,0.258333333333333
"377",0.25,0.314516129032258,0.233870967741935,0.201612903225806
"378",0.241666666666667,0.341666666666667,0.208333333333333,0.208333333333333
"379",0.227272727272727,0.318181818181818,0.227272727272727,0.227272727272727
"380",0.271929824561404,0.219298245614035,0.219298245614035,0.289473684210526
"381",0.241666666666667,0.208333333333333,0.225,0.325
"382",0.2890625,0.2578125,0.2109375,0.2421875
"383",0.291666666666667,0.258333333333333,0.208333333333333,0.241666666666667
"384",0.2265625,0.3828125,0.1953125,0.1953125
"385",0.246031746031746,0.357142857142857,0.198412698412698,0.198412698412698
"386",0.253846153846154,0.253846153846154,0.253846153846154,0.238461538461538
"387",0.241071428571429,0.276785714285714,0.258928571428571,0.223214285714286
"388",0.254385964912281,0.219298245614035,0.236842105263158,0.289473684210526
"389",0.240384615384615,0.259615384615385,0.259615384615385,0.240384615384615
"390",0.282258064516129,0.217741935483871,0.233870967741935,0.266129032258065
"391",0.227272727272727,0.245454545454545,0.3,0.227272727272727
"392",0.254385964912281,0.254385964912281,0.254385964912281,0.236842105263158
"393",0.231481481481481,0.25,0.287037037037037,0.231481481481481
"394",0.219298245614035,0.289473684210526,0.271929824561404,0.219298245614035
"395",0.235849056603774,0.235849056603774,0.273584905660377,0.254716981132075
"396",0.245098039215686,0.245098039215686,0.264705882352941,0.245098039215686
"397",0.267241379310345,0.21551724137931,0.25,0.267241379310345
"398",0.25,0.21551724137931,0.21551724137931,0.318965517241379
"399",0.231481481481481,0.25,0.268518518518519,0.25
"400",0.192307692307692,0.315384615384615,0.3,0.192307692307692
"401",0.271929824561404,0.219298245614035,0.236842105263158,0.271929824561404
"402",0.217741935483871,0.266129032258065,0.314516129032258,0.201612903225806
"403",0.268518518518519,0.25,0.231481481481481,0.25
"404",0.232758620689655,0.21551724137931,0.336206896551724,0.21551724137931
"405",0.245098039215686,0.245098039215686,0.245098039215686,0.264705882352941
"406",0.231481481481481,0.287037037037037,0.25,0.231481481481481
"407",0.272058823529412,0.272058823529412,0.213235294117647,0.242647058823529
"408",0.231481481481481,0.231481481481481,0.305555555555556,0.231481481481481
"409",0.245098039215686,0.264705882352941,0.245098039215686,0.245098039215686
"410",0.234848484848485,0.25,0.204545454545455,0.310606060606061
"411",0.3,0.227272727272727,0.227272727272727,0.245454545454545
"412",0.272058823529412,0.183823529411765,0.227941176470588,0.316176470588235
"413",0.242647058823529,0.198529411764706,0.183823529411765,0.375
"414",0.227272727272727,0.305194805194805,0.253246753246753,0.214285714285714
"415",0.307017543859649,0.219298245614035,0.219298245614035,0.254385964912281
"416",0.2265625,0.2421875,0.3046875,0.2265625
"417",0.241666666666667,0.208333333333333,0.208333333333333,0.341666666666667
"418",0.233870967741935,0.330645161290323,0.217741935483871,0.217741935483871
"419",0.204225352112676,0.176056338028169,0.246478873239437,0.373239436619718
