"mood_id","mood","year","n_alters","hhi","tie_str","dmc1","nwa1","mood_tenure","popularity","total_nodes","n_titles","cohort0","cohort1","cohort2","cohort3","cohort4","cohort5","cohort6"
1,"acerbic","1989",19,0.9408,1.31578947368421,0,0,5,0,94,40,0,1,0,0,0,0,0
1,"acerbic","1990",43,0.971224532661206,1.6046511627907,0,0,6,2,103,51,0,0,1,0,0,0,0
1,"acerbic","1991",12,0.916666666666667,1,0,0,7,4,115,66,0,0,1,0,0,0,0
1,"acerbic","1992",19,0.940828402366864,1.36842105263158,0,0,8,1,117,69,0,0,1,0,0,0,0
1,"acerbic","1993",9,0.888888888888889,1,0,0,9,3,125,79,0,0,1,0,0,0,0
1,"acerbic","1994",56,0.978531855955679,1.35714285714286,0,0,10,1,135,89,0,0,1,0,0,0,0
1,"acerbic","1995",5,0.8,1,0,0,11,4,141,98,0,0,0,1,0,0,0
1,"acerbic","1996",10,0.9,1,0,0,12,1,127,106,0,0,0,1,0,0,0
1,"acerbic","1997",20,0.946280991735537,1.1,0,0,13,1,137,119,0,0,0,1,0,0,0
1,"acerbic","1998",45,0.974432634300488,1.31111111111111,0,0,14,2,141,156,0,0,0,1,0,0,0
1,"acerbic","1999",37,0.967013888888889,1.2972972972973,0,0,15,3,138,194,0,0,0,1,0,0,0
1,"acerbic","2000",27,0.95427795382526,1.74074074074074,0,0,16,4,147,247,0,0,0,0,1,0,0
1,"acerbic","2001",16,0.929705215419501,1.3125,0,0,17,4,145,250,0,0,0,0,1,0,0
1,"acerbic","2002",23,0.951248513674197,1.26086956521739,0,0,18,3,150,276,0,0,0,0,1,0,0
1,"acerbic","2003",16,0.9375,1,0,0,19,3,164,322,0,0,0,0,1,0,0
1,"acerbic","2004",53,0.9771875,1.50943396226415,0,0,20,1,169,387,0,0,0,0,1,0,0
1,"acerbic","2005",89,0.98226843100189,2.58426966292135,0,0,21,5,175,561,0,0,0,0,0,1,0
1,"acerbic","2006",81,0.978035310095066,2.90123456790123,0,0,22,14,179,772,0,0,0,0,0,1,0
1,"acerbic","2007",72,0.979338842975207,2.75,0,0,23,15,188,633,0,0,0,0,0,1,0
1,"acerbic","2008",79,0.973968231202266,4.22784810126582,0,0,24,12,177,429,0,0,0,0,0,1,0
1,"acerbic","2009",69,0.981251521792062,1.60869565217391,0,0,25,18,219,415,0,0,0,0,0,1,0
1,"acerbic","2010",75,0.98139958376691,1.65333333333333,0,0,26,7,241,255,0,0,0,0,0,0,1
1,"acerbic","2011",51,0.97876269621422,1.11764705882353,0,0,27,7,240,226,0,0,0,0,0,0,1
1,"acerbic","2012",46,0.971529352481733,1.3695652173913,0,0,28,4,231,202,0,0,0,0,0,0,1
1,"acerbic","2013",14,0.927297668038409,1.92857142857143,0,0,29,4,242,140,0,0,0,0,0,0,1
2,"aggressive","1989",61,0.970982142857143,3.67213114754098,1,1,10,0,94,40,0,1,0,0,0,0,0
2,"aggressive","1990",82,0.977023029102425,3.3780487804878,1,1,11,17,103,51,0,0,1,0,0,0,0
2,"aggressive","1991",75,0.974552857350589,3.98666666666667,1,1,12,23,115,66,0,0,1,0,0,0,0
2,"aggressive","1992",76,0.974447913053532,3.67105263157895,1,1,13,26,117,69,0,0,1,0,0,0,0
2,"aggressive","1993",76,0.975756920627745,4.19736842105263,1,1,14,24,125,79,0,0,1,0,0,0,0
2,"aggressive","1994",82,0.976588628762542,3.64634146341463,1,1,15,27,135,89,0,0,1,0,0,0,0
2,"aggressive","1995",90,0.97299693762777,3.87777777777778,1,1,16,25,141,98,0,0,0,1,0,0,0
2,"aggressive","1996",92,0.970737592234099,3.55434782608696,1,1,17,35,127,106,0,0,0,1,0,0,0
2,"aggressive","1997",106,0.978495461018156,4,1,1,18,30,137,119,0,0,0,1,0,0,0
2,"aggressive","1998",99,0.97334709894806,6.3030303030303,1,1,19,36,141,156,0,0,0,1,0,0,0
2,"aggressive","1999",103,0.975742180206562,6.19417475728155,1,1,20,56,138,194,0,0,0,1,0,0,0
2,"aggressive","2000",112,0.970480989871972,7.08035714285714,1,1,21,58,147,247,0,0,0,0,1,0,0
2,"aggressive","2001",82,0.960403288455197,5.15853658536585,1,1,22,83,145,250,0,0,0,0,1,0,0
2,"aggressive","2002",104,0.972693270818904,6.58653846153846,1,1,23,61,150,276,0,0,0,0,1,0,0
2,"aggressive","2003",111,0.97699682000076,8.13513513513514,1,1,24,80,164,322,0,0,0,0,1,0,0
2,"aggressive","2004",119,0.973887151982182,14.4285714285714,1,1,25,88,169,387,0,0,0,0,1,0,0
2,"aggressive","2005",128,0.972476619106898,20.7421875,1,1,26,144,175,561,0,0,0,0,0,1,0
2,"aggressive","2006",148,0.976244995892578,31.1689189189189,1,1,27,217,179,772,0,0,0,0,0,1,0
2,"aggressive","2007",149,0.977128210022565,25.7046979865772,1,1,28,331,188,633,0,0,0,0,0,1,0
2,"aggressive","2008",139,0.977574442599603,21.6762589928058,1,1,29,269,177,429,0,0,0,0,0,1,0
2,"aggressive","2009",172,0.977373612077239,15.6744186046512,1,1,30,203,219,415,0,0,0,0,0,1,0
2,"aggressive","2010",164,0.980308032724838,9.78658536585366,1,1,31,188,241,255,0,0,0,0,0,0,1
2,"aggressive","2011",157,0.978981579907046,9.14649681528662,1,1,32,107,240,226,0,0,0,0,0,0,1
2,"aggressive","2012",168,0.983615465379727,8.32142857142857,1,1,33,98,231,202,0,0,0,0,0,0,1
2,"aggressive","2013",165,0.982425020709959,5.98181818181818,1,1,34,95,242,140,0,0,0,0,0,0,1
3,"agreeable","1994",5,0.8,1,0,0,1,0,135,89,0,0,1,0,0,0,0
3,"agreeable","1995",1,0,1,0,0,2,1,141,98,0,0,0,1,0,0,0
3,"agreeable","1998",4,0.75,1,0,0,3,0,141,156,0,0,0,1,0,0,0
3,"agreeable","2009",14,0.928571428571429,1,0,0,4,0,219,415,0,0,0,0,0,1,0
3,"agreeable","2010",57,0.981269510926119,1.08771929824561,0,0,5,1,241,255,0,0,0,0,0,0,1
3,"agreeable","2011",34,0.966796875,1.88235294117647,0,0,6,3,240,226,0,0,0,0,0,0,1
3,"agreeable","2012",26,0.961538461538462,1,0,0,7,3,231,202,0,0,0,0,0,0,1
3,"agreeable","2013",24,0.958333333333333,1,0,0,8,1,242,140,0,0,0,0,0,0,1
4,"airy","2010",34,0.969135802469136,1.05882352941176,0,0,1,0,241,255,0,0,0,0,0,0,1
4,"airy","2011",14,0.928571428571429,1,0,0,2,2,240,226,0,0,0,0,0,0,1
4,"airy","2013",33,0.96969696969697,1,0,0,3,0,242,140,0,0,0,0,0,0,1
5,"ambitious","1989",17,0.941176470588235,1,0,0,3,0,94,40,0,1,0,0,0,0,0
5,"ambitious","1993",24,0.955621301775148,1.08333333333333,0,0,4,0,125,79,0,0,1,0,0,0,0
5,"ambitious","1995",17,0.941176470588235,1,0,0,5,0,141,98,0,0,0,1,0,0,0
5,"ambitious","1996",29,0.96,1.20689655172414,0,0,6,2,127,106,0,0,0,1,0,0,0
5,"ambitious","1997",51,0.977142857142857,1.37254901960784,0,0,7,3,137,119,0,0,0,1,0,0,0
5,"ambitious","1998",39,0.970507544581619,1.38461538461538,0,0,8,6,141,156,0,0,0,1,0,0,0
5,"ambitious","1999",35,0.96159122085048,1.54285714285714,0,0,9,4,138,194,0,0,0,1,0,0,0
5,"ambitious","2000",84,0.983016335786015,1.75,0,0,10,5,147,247,0,0,0,0,1,0,0
5,"ambitious","2001",35,0.962962962962963,1.8,0,0,11,11,145,250,0,0,0,0,1,0,0
5,"ambitious","2002",59,0.972944108223567,1.79661016949153,0,0,12,7,150,276,0,0,0,0,1,0,0
5,"ambitious","2003",65,0.977743602887778,2.35384615384615,0,0,13,11,164,322,0,0,0,0,1,0,0
5,"ambitious","2004",106,0.979436594870305,4.14150943396226,0,0,14,14,169,387,0,0,0,0,1,0,0
5,"ambitious","2005",96,0.976532588622134,4.65625,0,0,15,32,175,561,0,0,0,0,0,1,0
5,"ambitious","2006",140,0.980805739905689,7.95714285714286,0,0,16,33,179,772,0,0,0,0,0,1,0
5,"ambitious","2007",131,0.980448061991282,7.72519083969466,0,0,17,75,188,633,0,0,0,0,0,1,0
5,"ambitious","2008",113,0.983039627465303,5.23893805309735,0,0,18,73,177,429,0,0,0,0,0,1,0
5,"ambitious","2009",142,0.98323401920439,4.75352112676056,0,0,19,41,219,415,0,0,0,0,0,1,0
5,"ambitious","2010",162,0.985825621815527,3.09876543209877,0,0,20,48,241,255,0,0,0,0,0,0,1
5,"ambitious","2011",129,0.983222636004146,3.31007751937985,0,0,21,33,240,226,0,0,0,0,0,0,1
5,"ambitious","2012",148,0.984198691533632,3.66891891891892,0,0,22,27,231,202,0,0,0,0,0,0,1
5,"ambitious","2013",154,0.986118786562855,3.59090909090909,0,0,23,35,242,140,0,0,0,0,0,0,1
6,"amiablegoodnatured","1989",26,0.9536,1.92307692307692,0,0,8,0,94,40,0,1,0,0,0,0,0
6,"amiablegoodnatured","1990",32,0.954629785798617,2.40625,0,0,9,3,103,51,0,0,1,0,0,0,0
6,"amiablegoodnatured","1991",31,0.957908163265306,1.80645161290323,0,0,10,6,115,66,0,0,1,0,0,0,0
6,"amiablegoodnatured","1992",18,0.944444444444444,1,0,0,11,5,117,69,0,0,1,0,0,0,0
6,"amiablegoodnatured","1993",41,0.96734693877551,1.70731707317073,0,0,12,2,125,79,0,0,1,0,0,0,0
6,"amiablegoodnatured","1994",45,0.96969696969697,1.46666666666667,0,0,13,7,135,89,0,0,1,0,0,0,0
6,"amiablegoodnatured","1995",49,0.972972972972973,1.51020408163265,0,0,14,6,141,98,0,0,0,1,0,0,0
6,"amiablegoodnatured","1996",29,0.954029204975662,1.48275862068966,0,0,15,6,127,106,0,0,0,1,0,0,0
6,"amiablegoodnatured","1997",53,0.973739612188366,1.79245283018868,0,0,16,6,137,119,0,0,0,1,0,0,0
6,"amiablegoodnatured","1998",27,0.951865873445105,1.59259259259259,0,0,17,7,141,156,0,0,0,1,0,0,0
6,"amiablegoodnatured","1999",24,0.944214876033058,1.83333333333333,0,0,18,4,138,194,0,0,0,1,0,0,0
6,"amiablegoodnatured","2000",40,0.963767201110971,2.225,0,0,19,6,147,247,0,0,0,0,1,0,0
6,"amiablegoodnatured","2001",45,0.96734693877551,1.55555555555556,0,0,20,10,145,250,0,0,0,0,1,0,0
6,"amiablegoodnatured","2002",57,0.971514047866805,2.17543859649123,0,0,21,10,150,276,0,0,0,0,1,0,0
6,"amiablegoodnatured","2003",51,0.966843424042888,2.56862745098039,0,0,22,15,164,322,0,0,0,0,1,0,0
6,"amiablegoodnatured","2004",100,0.981279834977775,3.31,0,0,23,14,169,387,0,0,0,0,1,0,0
6,"amiablegoodnatured","2005",92,0.980437230249578,3.17391304347826,0,0,24,23,175,561,0,0,0,0,0,1,0
6,"amiablegoodnatured","2006",108,0.979522674785852,5.06481481481481,0,0,25,25,179,772,0,0,0,0,0,1,0
6,"amiablegoodnatured","2007",118,0.979383590170762,5.8135593220339,0,0,26,43,188,633,0,0,0,0,0,1,0
6,"amiablegoodnatured","2008",110,0.980498644770408,4.07272727272727,0,0,27,51,177,429,0,0,0,0,0,1,0
6,"amiablegoodnatured","2009",109,0.981357821657598,2.76146788990826,0,0,28,31,219,415,0,0,0,0,0,1,0
6,"amiablegoodnatured","2010",139,0.985675423978041,2.90647482014389,0,0,29,21,241,255,0,0,0,0,0,0,1
6,"amiablegoodnatured","2011",108,0.98605580705234,2.37962962962963,0,0,30,24,240,226,0,0,0,0,0,0,1
6,"amiablegoodnatured","2012",109,0.985419003364845,2.1743119266055,0,0,31,15,231,202,0,0,0,0,0,0,1
6,"amiablegoodnatured","2013",92,0.985819580195481,1.71739130434783,0,0,32,13,242,140,0,0,0,0,0,0,1
7,"angry","1989",40,0.964777174599167,2.225,0,1,9,0,94,40,0,1,0,0,0,0,0
7,"angry","1990",58,0.973712476680423,2.29310344827586,0,1,10,6,103,51,0,0,1,0,0,0,0
7,"angry","1991",46,0.965416666666667,2.60869565217391,0,1,11,7,115,66,0,0,1,0,0,0,0
7,"angry","1992",44,0.965680473372781,2.95454545454545,0,1,12,9,117,69,0,0,1,0,0,0,0
7,"angry","1993",50,0.971708579881657,2.08,0,1,13,9,125,79,0,0,1,0,0,0,0
7,"angry","1994",53,0.966702846538987,3.18867924528302,0,1,14,5,135,89,0,0,1,0,0,0,0
7,"angry","1995",30,0.9453125,2.13333333333333,0,1,15,13,141,98,0,0,0,1,0,0,0
7,"angry","1996",34,0.954475308641975,2.11764705882353,0,1,16,7,127,106,0,0,0,1,0,0,0
7,"angry","1997",39,0.953017832647462,2.76923076923077,0,1,17,7,137,119,0,0,0,1,0,0,0
7,"angry","1998",68,0.971575470190207,4.02941176470588,0,1,18,10,141,156,0,0,0,1,0,0,0
7,"angry","1999",61,0.9678472927856,2.72131147540984,0,1,19,17,138,194,0,0,0,1,0,0,0
7,"angry","2000",50,0.957355252647582,3.94,0,1,20,15,147,247,0,0,0,0,1,0,0
7,"angry","2001",34,0.935790725326992,3.41176470588235,0,1,21,22,145,250,0,0,0,0,1,0,0
7,"angry","2002",48,0.953576388888889,5,0,1,22,16,150,276,0,0,0,0,1,0,0
7,"angry","2003",77,0.966852577034136,4.12987012987013,0,1,23,28,164,322,0,0,0,0,1,0,0
7,"angry","2004",90,0.972037944075888,5.64444444444444,0,1,24,31,169,387,0,0,0,0,1,0,0
7,"angry","2005",75,0.956025840944531,8.93333333333333,0,1,25,40,175,561,0,0,0,0,0,1,0
7,"angry","2006",101,0.972629295407109,11.7128712871287,0,1,26,60,179,772,0,0,0,0,0,1,0
7,"angry","2007",112,0.973597379804038,12.0089285714286,0,1,27,80,188,633,0,0,0,0,0,1,0
7,"angry","2008",87,0.975493084921234,10.7241379310345,0,1,28,88,177,429,0,0,0,0,0,1,0
7,"angry","2009",105,0.973722961702733,6.39047619047619,0,1,29,56,219,415,0,0,0,0,0,1,0
7,"angry","2010",74,0.974664872418612,3.75675675675676,0,1,30,46,241,255,0,0,0,0,0,0,1
7,"angry","2011",90,0.979658517543986,2.92222222222222,0,1,31,19,240,226,0,0,0,0,0,0,1
7,"angry","2012",101,0.977520665128797,4.03960396039604,0,1,32,15,231,202,0,0,0,0,0,0,1
7,"angry","2013",82,0.981161091887735,1.86585365853659,0,1,33,26,242,140,0,0,0,0,0,0,1
8,"angstridden","1992",18,0.938775510204082,1.16666666666667,0,0,2,0,117,69,0,0,1,0,0,0,0
8,"angstridden","1993",31,0.960519199567334,1.38709677419355,0,0,3,2,125,79,0,0,1,0,0,0,0
8,"angstridden","1994",41,0.969480953441746,1.63414634146341,0,0,4,3,135,89,0,0,1,0,0,0,0
8,"angstridden","1995",27,0.955383700178465,1.51851851851852,0,0,5,5,141,98,0,0,0,1,0,0,0
8,"angstridden","1997",31,0.962746530314098,1.19354838709677,0,0,6,0,137,119,0,0,0,1,0,0,0
8,"angstridden","1998",38,0.96639231824417,1.42105263157895,0,0,7,3,141,156,0,0,0,1,0,0,0
8,"angstridden","1999",51,0.972958355868037,1.68627450980392,0,0,8,4,138,194,0,0,0,1,0,0,0
8,"angstridden","2000",48,0.964551146344759,3.10416666666667,0,0,9,8,147,247,0,0,0,0,1,0,0
8,"angstridden","2001",44,0.973333333333333,1.36363636363636,0,0,10,13,145,250,0,0,0,0,1,0,0
8,"angstridden","2002",14,0.920415224913495,1.21428571428571,0,0,11,6,150,276,0,0,0,0,1,0,0
8,"angstridden","2003",52,0.974851394604481,1.55769230769231,0,0,12,3,164,322,0,0,0,0,1,0,0
8,"angstridden","2004",53,0.971164115343539,2,0,0,13,6,169,387,0,0,0,0,1,0,0
8,"angstridden","2005",65,0.973148788927336,2.61538461538462,0,0,14,9,175,561,0,0,0,0,0,1,0
8,"angstridden","2006",86,0.977869246222377,4.97674418604651,0,0,15,12,179,772,0,0,0,0,0,1,0
8,"angstridden","2007",75,0.977933580585615,3.24,0,0,16,25,188,633,0,0,0,0,0,1,0
8,"angstridden","2008",77,0.979444444444444,3.8961038961039,0,0,17,15,177,429,0,0,0,0,0,1,0
8,"angstridden","2009",63,0.976428378534779,2.55555555555556,0,0,18,17,219,415,0,0,0,0,0,1,0
8,"angstridden","2010",92,0.983903547531877,1.93478260869565,0,0,19,11,241,255,0,0,0,0,0,0,1
8,"angstridden","2011",89,0.981965913594927,1.95505617977528,0,0,20,11,240,226,0,0,0,0,0,0,1
8,"angstridden","2012",52,0.972592592592593,1.73076923076923,0,0,21,10,231,202,0,0,0,0,0,0,1
8,"angstridden","2013",43,0.9744,1.16279069767442,0,0,22,6,242,140,0,0,0,0,0,0,1
9,"anguisheddistraught","1992",18,0.944444444444444,1,0,0,1,0,117,69,0,0,1,0,0,0,0
9,"anguisheddistraught","2004",36,0.964978584026203,1.75,0,0,2,0,169,387,0,0,0,0,1,0,0
9,"anguisheddistraught","2005",35,0.959734474626605,3.05714285714286,0,0,3,4,175,561,0,0,0,0,0,1,0
9,"anguisheddistraught","2006",49,0.967645429362881,3.87755102040816,0,0,4,6,179,772,0,0,0,0,0,1,0
9,"anguisheddistraught","2007",45,0.97384066587396,1.28888888888889,0,0,5,10,188,633,0,0,0,0,0,1,0
9,"anguisheddistraught","2008",42,0.964525665143779,2.9047619047619,0,0,6,3,177,429,0,0,0,0,0,1,0
9,"anguisheddistraught","2009",35,0.967784352399737,1.11428571428571,0,0,7,8,219,415,0,0,0,0,0,1,0
9,"anguisheddistraught","2010",12,0.916666666666667,1,0,0,8,3,241,255,0,0,0,0,0,0,1
9,"anguisheddistraught","2011",18,0.944444444444444,1,0,0,9,1,240,226,0,0,0,0,0,0,1
10,"angular","2010",13,0.923076923076923,1,0,0,1,0,241,255,0,0,0,0,0,0,1
10,"angular","2011",30,0.966666666666667,1,0,0,2,1,240,226,0,0,0,0,0,0,1
10,"angular","2012",13,0.923076923076923,1,0,0,3,1,231,202,0,0,0,0,0,0,1
11,"animated","1994",29,0.962350780532599,1.13793103448276,0,0,3,0,135,89,0,0,1,0,0,0,0
11,"animated","2009",16,0.9375,1,0,0,4,0,219,415,0,0,0,0,0,1,0
11,"animated","2010",80,0.983643241515264,1.7125,0,0,5,1,241,255,0,0,0,0,0,0,1
11,"animated","2011",56,0.978844444444444,1.33928571428571,0,0,6,9,240,226,0,0,0,0,0,0,1
11,"animated","2012",47,0.973254437869822,1.38297872340426,0,0,7,5,231,202,0,0,0,0,0,0,1
11,"animated","2013",18,0.944444444444444,1,0,0,8,4,242,140,0,0,0,0,0,0,1
12,"apocalyptic","2010",13,0.923076923076923,1,0,0,1,0,241,255,0,0,0,0,0,0,1
12,"apocalyptic","2011",49,0.9792,1.02040816326531,0,0,2,1,240,226,0,0,0,0,0,0,1
13,"athletic","2011",32,0.967128027681661,1.0625,0,0,1,0,240,226,0,0,0,0,0,0,1
14,"atmospheric","1991",6,0.833333333333333,1,0,0,1,0,115,66,0,0,1,0,0,0,0
14,"atmospheric","1992",10,0.9,1,0,0,2,1,117,69,0,0,1,0,0,0,0
14,"atmospheric","1993",11,0.909090909090909,1,0,0,3,1,125,79,0,0,1,0,0,0,0
14,"atmospheric","1994",26,0.961538461538462,1,0,0,4,1,135,89,0,0,1,0,0,0,0
14,"atmospheric","1995",12,0.916666666666667,1,0,0,5,1,141,98,0,0,0,1,0,0,0
14,"atmospheric","1997",25,0.957475994513032,1.08,0,0,6,0,137,119,0,0,0,1,0,0,0
14,"atmospheric","1998",11,0.899653979238754,1.54545454545455,0,0,7,2,141,156,0,0,0,1,0,0,0
14,"atmospheric","1999",20,0.944,1.25,0,0,8,2,138,194,0,0,0,1,0,0,0
14,"atmospheric","2000",8,0.875,1,0,0,9,2,147,247,0,0,0,0,1,0,0
14,"atmospheric","2001",12,0.916666666666667,1,0,0,10,1,145,250,0,0,0,0,1,0,0
14,"atmospheric","2002",7,0.857142857142857,2,0,0,11,1,150,276,0,0,0,0,1,0,0
14,"atmospheric","2003",74,0.982561975681026,1.39189189189189,0,0,12,2,164,322,0,0,0,0,1,0,0
14,"atmospheric","2004",39,0.968316126735493,1.35897435897436,0,0,13,7,169,387,0,0,0,0,1,0,0
14,"atmospheric","2005",63,0.979275162078861,1.53968253968254,0,0,14,5,175,561,0,0,0,0,0,1,0
14,"atmospheric","2006",95,0.983940163069113,2.22105263157895,0,0,15,9,179,772,0,0,0,0,0,1,0
14,"atmospheric","2007",90,0.983113967962453,2.2,0,0,16,15,188,633,0,0,0,0,0,1,0
14,"atmospheric","2008",91,0.983093829247675,2,0,0,17,14,177,429,0,0,0,0,0,1,0
14,"atmospheric","2009",109,0.986386213275956,2.04587155963303,0,0,18,13,219,415,0,0,0,0,0,1,0
14,"atmospheric","2010",103,0.986817325800377,1.71844660194175,0,0,19,15,241,255,0,0,0,0,0,0,1
14,"atmospheric","2011",130,0.988336468691212,2.34615384615385,0,0,20,12,240,226,0,0,0,0,0,0,1
14,"atmospheric","2012",97,0.979218583125667,2.18556701030928,0,0,21,18,231,202,0,0,0,0,0,0,1
14,"atmospheric","2013",115,0.987743026204565,1.58260869565217,0,0,22,15,242,140,0,0,0,0,0,0,1
15,"austere","1995",22,0.954545454545455,1,0,0,1,0,141,98,0,0,0,1,0,0,0
15,"austere","2005",42,0.9728,1.19047619047619,0,0,2,0,175,561,0,0,0,0,0,1,0
15,"austere","2006",33,0.964237211407877,1.42424242424242,0,0,3,3,179,772,0,0,0,0,0,1,0
15,"austere","2007",12,0.916666666666667,1,0,0,4,3,188,633,0,0,0,0,0,1,0
15,"austere","2008",13,0.923076923076923,1,0,0,5,1,177,429,0,0,0,0,0,1,0
15,"austere","2009",15,0.933333333333333,1,0,0,6,1,219,415,0,0,0,0,0,1,0
15,"austere","2011",18,0.944444444444444,1,0,0,7,0,240,226,0,0,0,0,0,0,1
15,"austere","2012",14,0.928571428571429,1,0,0,8,1,231,202,0,0,0,0,0,0,1
16,"autumnal","1993",14,0.928571428571429,1,0,0,1,0,125,79,0,0,1,0,0,0,0
16,"autumnal","1994",9,0.888888888888889,1,0,0,2,1,135,89,0,0,1,0,0,0,0
16,"autumnal","1995",16,0.9375,1,0,0,3,1,141,98,0,0,0,1,0,0,0
16,"autumnal","1996",12,0.916666666666667,1,0,0,4,1,127,106,0,0,0,1,0,0,0
16,"autumnal","1997",11,0.909090909090909,1,0,0,5,1,137,119,0,0,0,1,0,0,0
16,"autumnal","1998",14,0.928571428571429,1,0,0,6,1,141,156,0,0,0,1,0,0,0
16,"autumnal","1999",10,0.9,1,0,0,7,1,138,194,0,0,0,1,0,0,0
16,"autumnal","2000",18,0.944444444444444,1,0,0,8,1,147,247,0,0,0,0,1,0,0
16,"autumnal","2002",15,0.933333333333333,1,0,0,9,0,150,276,0,0,0,0,1,0,0
16,"autumnal","2003",7,0.857142857142857,1,0,0,10,1,164,322,0,0,0,0,1,0,0
16,"autumnal","2005",15,0.933333333333333,1,0,0,11,0,175,561,0,0,0,0,0,1,0
16,"autumnal","2006",33,0.959319526627219,1.57575757575758,0,0,12,1,179,772,0,0,0,0,0,1,0
16,"autumnal","2007",44,0.972424557752341,1.40909090909091,0,0,13,5,188,633,0,0,0,0,0,1,0
16,"autumnal","2008",12,0.916666666666667,1,0,0,14,4,177,429,0,0,0,0,0,1,0
16,"autumnal","2009",45,0.973985431841831,1.37777777777778,0,0,15,1,219,415,0,0,0,0,0,1,0
16,"autumnal","2013",20,0.95,1,0,0,16,0,242,140,0,0,0,0,0,0,1
17,"belligerent","1992",1,0,1,0,0,2,0,117,69,0,0,1,0,0,0,0
17,"belligerent","1993",3,0.666666666666667,1,0,0,3,1,125,79,0,0,1,0,0,0,0
17,"belligerent","1994",2,0.5,1,0,0,4,1,135,89,0,0,1,0,0,0,0
17,"belligerent","1995",1,0,1,0,0,5,1,141,98,0,0,0,1,0,0,0
17,"belligerent","1996",3,0.625,1.33333333333333,0,0,6,1,127,106,0,0,0,1,0,0,0
17,"belligerent","1997",3,0.666666666666667,1,0,0,7,2,137,119,0,0,0,1,0,0,0
17,"belligerent","1998",6,0.78125,1.33333333333333,0,0,8,1,141,156,0,0,0,1,0,0,0
17,"belligerent","1999",4,0.617283950617284,2.25,0,0,9,3,138,194,0,0,0,1,0,0,0
17,"belligerent","2000",5,0.722222222222222,2.4,0,0,10,5,147,247,0,0,0,0,1,0,0
17,"belligerent","2001",4,0.722222222222222,1.5,0,0,11,5,145,250,0,0,0,0,1,0,0
17,"belligerent","2002",4,0.693877551020408,1.75,0,0,12,2,150,276,0,0,0,0,1,0,0
17,"belligerent","2003",3,0.611111111111111,2,0,0,13,3,164,322,0,0,0,0,1,0,0
17,"belligerent","2004",4,0.75,1,0,0,14,3,169,387,0,0,0,0,1,0,0
17,"belligerent","2005",3,0.666666666666667,1,0,0,15,1,175,561,0,0,0,0,0,1,0
17,"belligerent","2006",18,0.944444444444444,1,0,0,16,1,179,772,0,0,0,0,0,1,0
17,"belligerent","2007",3,0.625,1.33333333333333,0,0,17,1,188,633,0,0,0,0,0,1,0
17,"belligerent","2010",17,0.941176470588235,1,0,0,18,0,241,255,0,0,0,0,0,0,1
17,"belligerent","2011",47,0.971708621073736,1.42553191489362,0,0,19,1,240,226,0,0,0,0,0,0,1
17,"belligerent","2012",39,0.971851851851852,1.15384615384615,0,0,20,4,231,202,0,0,0,0,0,0,1
17,"belligerent","2013",36,0.964604493690366,1.58333333333333,0,0,21,3,242,140,0,0,0,0,0,0,1
18,"bitter","1989",28,0.957264957264957,1.39285714285714,0,0,3,0,94,40,0,1,0,0,0,0,0
18,"bitter","1990",25,0.955246913580247,1.44,0,0,4,3,103,51,0,0,1,0,0,0,0
18,"bitter","1991",38,0.967604129583482,1.39473684210526,0,0,5,2,115,66,0,0,1,0,0,0,0
18,"bitter","1992",34,0.966942148760331,1.29411764705882,0,0,6,4,117,69,0,0,1,0,0,0,0
18,"bitter","1993",24,0.953333333333333,1.25,0,0,7,3,125,79,0,0,1,0,0,0,0
18,"bitter","1994",40,0.967110811266655,1.925,0,0,8,2,135,89,0,0,1,0,0,0,0
18,"bitter","1995",16,0.9375,1,0,0,9,5,141,98,0,0,0,1,0,0,0
18,"bitter","1996",18,0.930041152263374,1.5,0,0,10,1,127,106,0,0,0,1,0,0,0
18,"bitter","1997",33,0.963139120095125,1.75757575757576,0,0,11,3,137,119,0,0,0,1,0,0,0
18,"bitter","1998",62,0.976619188390218,1.96774193548387,0,0,12,4,141,156,0,0,0,1,0,0,0
18,"bitter","1999",66,0.978208748468219,2.07575757575758,0,0,13,6,138,194,0,0,0,1,0,0,0
18,"bitter","2000",45,0.97069943289225,2.04444444444444,0,0,14,8,147,247,0,0,0,0,1,0,0
18,"bitter","2001",42,0.972588109647561,1.26190476190476,0,0,15,10,145,250,0,0,0,0,1,0,0
18,"bitter","2002",46,0.968064,2.71739130434783,0,0,16,5,150,276,0,0,0,0,1,0,0
18,"bitter","2003",48,0.964395791263684,2.02083333333333,0,0,17,11,164,322,0,0,0,0,1,0,0
18,"bitter","2004",60,0.973966150820351,2.31666666666667,0,0,18,9,169,387,0,0,0,0,1,0,0
18,"bitter","2005",87,0.97131980959019,5.8735632183908,0,0,19,10,175,561,0,0,0,0,0,1,0
18,"bitter","2006",105,0.97778909487329,6.75238095238095,0,0,20,35,179,772,0,0,0,0,0,1,0
18,"bitter","2007",98,0.977607110762143,5.8265306122449,0,0,21,44,188,633,0,0,0,0,0,1,0
18,"bitter","2008",87,0.975796491875761,5.48275862068965,0,0,22,34,177,429,0,0,0,0,0,1,0
18,"bitter","2009",91,0.981685950413223,3.02197802197802,0,0,23,28,219,415,0,0,0,0,0,1,0
18,"bitter","2010",67,0.973472094684216,2.95522388059702,0,0,24,18,241,255,0,0,0,0,0,0,1
